volume,page,chapter_no,chapter_name,section_no,section_name,tone,letter,description
1,,1,東,31,農,1,農,奴宗切炎帝神農又耕田之甿漢志辟土殖谷曰農又厲山氏有子曰農能殖百谷後世因名耕田甿為農又厚也書農用八政又種也左傳其庶人力於農穡杜預曰種曰農斂曰穡
1,,1,東,31,農,1,儂,吳人謂我為儂韓愈瀧吏詩牙眼怖殺儂
1,,1,東,31,農,1,䅃,露多貌
1,,1,東,31,農,1,濃,濃濃厚貌詩零露濃濃音奴同切又尼容切厚也淡之對
1,,1,東,31,農,1,醲,厚酒又與濃同馬援傳明主醲於用賞
1,,1,東,31,農,1,穠,華木稠多貌
1,,1,東,31,農,1,襛,衣厚貌詩何彼襛矣
1,,1,東,32,舂,1,舂,書容切搗也黃帝臣雍父作舂
1,,1,東,32,舂,1,摏,撞也亦作舂
1,,1,東,32,舂,1,憃,愚也又陽送漾三韻
1,,1,東,32,舂,1,蹖,蹋也
1,,1,東,32,舂,1,𩥫,駑馬
1,,1,東,32,舂,1,𪄻,[鳥蜀]𪄻鳥名布穀也
1,,1,東,33,胷,1,胷,許容切膺也亦作匈[凶月]
1,,1,東,33,胷,1,匈,荀子匈中相如賦其於匈中曾不蔕芥朱邑傳匈臆約結又匈奴北夷名又匈匈喧擾之意漢髙紀天下匈匈勞苦又匈匈讙議之聲荀子君子不為小人之匈匈而易其行漢書無音荀子有平去兩音宜從通用又送董韻
1,,1,東,33,胷,1,凶,不吉也禍也又董韻
1,,1,東,33,胷,1,洶,水勢又董韻
1,,1,東,33,胷,1,兇,惡暴又擾恐或作忷又董韻
1,11a,1,東,33,胷,1,訩,訟也眾語也亦作詾匈哅又董韻
1,,1,東,33,胷,1,詾,同上又嚇也又董韻
1,,1,東,33,胷,1,哅,同上又董送二韻
1,,1,東,33,胷,1,跫,人行聲莊子足音跫然又巨恭反又董韻
1,,1,東,33,胷,1,兄,長也男子先生為兄又庚韻漾韻
1,,1,東,34,邕,1,邕,於容切說文邑四方有水自邕城池者是也又和也
1,,1,東,34,邕,1,噰,鳥聲亦作嗈爾雅噰噰音聲和也通作邕詩作雝
1,,1,東,34,邕,1,雍,和也書黎民於變時雍亦作邕晉桑虞閨門邕穆又雍奴縣在幽州水經四方有水曰雍不流曰奴辟雍學名爾雅太嵗在戊曰著雍篆作雝又董送二韻
1,,1,東,34,邕,1,雝,詩雝雝喈喈又和也詩雝雝在宮有來雝雝周頌雝篇包咸注論語作雍又澤也詩於彼西雝又雝渠鳥名又董送二韻
1,,1,東,34,邕,1,灉,水名爾雅水自河出為灉亦作澭防周禮作維又送韻
1,,1,東,34,邕,1,維,周禮職方氏兗州其浸盧維釋文盧音雷維於恭切又支送二韻
1,,1,東,34,邕,1,廱,辟廱學名說文作廦廱爾雅廱廱和也通作雝雍天子曰辟廱詩箋辟廱者築土雝水之外圓如璧四方來觀者均辟雍與廱邕穆與雍類難雙押如蔡邕時雍辟廱之類不妨分押
1,11b,1,東,34,邕,1,饔,熟食詩作[]又送韻
1,,1,東,34,邕,1,壅,塞也障也堨也雞壅芡也又董韻
1,,1,東,34,邕,1,癰,癰癤俗作癕
1,,1,東,34,邕,1,甕,汲水缾古作[]前漢西域傳烏弋國有大鳥卵如甕顔師古音平聲又送韻
1,,1,東,34,邕,1,罋,見廣韻又送韻
1,,1,東,35,雄,1,雄,胡容切飛曰雌雄走曰牝牡借為英雄字又以中切
1,,1,東,35,雄,1,熊,獸似豕又以中切
1,,2,支,1,支,1,支,旨而切度也持也出也纎支鮮支縞也析支月支戎國名又姓又支離披貌玉篇載充也又離支自異又本支詩本支百世揚雄傳支葉扶疏又茘支漢書南海獻茘支並作枝又四支孟子惰其四支漢書武紀民猶支體亦作枝肢胑又支梧亦作枝搘榰又黃支木名實黃可染一名鮮支子虛賦鮮支黃礫師古曰即今支子木也一名薝卜薝音膽一名林蘭亦作巵梔古惟支字通用後人加偏旁以別之支枝肢巵梔義異者不妨重押篆文作[]今作支支乃篆文文字從十從又今以攴代支而以支代叟俗多作吏誤攴音普卜切又翹移切令支縣名
1,12a,2,支,1,支,1,枝,枝柯左傳引詩本枝百世又四枝又茘枝枝梧通作支枝與枝不同[]音枚從攴攴與攵同
1,,2,支,1,支,1,肢,肢軆
1,,2,支,1,支,1,胑,同上荀子如四胑之從心
1,,2,支,1,支,1,巵,酒器亦作卮觝觶漢書注應劭曰飲酒禮器古以角作受四升古字作觝師古曰飲酒圓器也今尚有之又黃巵漢書千巵茜與[]字不同[]五果切木節也
1,,2,支,1,支,1,卮,漢紀髙祖奉玉卮為太上皇夀建本作巵非
1,,2,支,1,支,1,梔,杜甫有梔子詩
1,,2,支,1,支,1,觝,又霽韻
1,,2,支,1,支,1,觶,同上又寘韻廣韻本音寘今作奉觶字
1,,2,支,1,支,1,氏,月氏西域國名漢王恢傳作月支又閼氏單于後閼音煙又子盈切狋氏縣名又紙韻
1,,2,支,1,支,1,榰,柱砥爾雅榰柱也郭璞曰相榰柱也柱音注
1,,2,支,1,支,1,搘,搘捂亦作榰枝支
1,,2,支,1,支,1,禔,安福又常支切又齊韻從示示音祈俗作祗
1,,2,支,1,支,1,[示氏],適所以之辭詩只自疧兮亦作秪袛秖又見下
1,,2,支,1,支,1,祗,同上詩祗攪我心又恭也又見下
1,,2,支,1,支,1,袛,同上漢竇嬰傳袛加對師古曰字從衣
1,,2,支,1,支,1,衹,同上司馬遷傳只取辱耳
1,12b,2,支,1,支,1,秖,同上鄒陽傳秖結怨而不見徳
1,,2,支,1,支,1,秪,禾始熟見玉篇
1,,2,支,1,支,1,砥,石細於礪見廣韻亦作厎又紙韻
1,,2,支,1,支,1,厎,漢梅福傳爵祿天下之厎石師古有平去二音又紙寘二韻
1,,2,支,1,支,1,跂,莊子踶跂為義李雲用心為義貌崔音枝郭音綺又翹移切又見霽陌二韻
1,,2,支,1,支,1,鳷,鳥名漢武鳷鵲觀
1,,2,支,1,支,1,胝,皮厚也趼也俗作[]亦作躓又張尼切
1,,2,支,1,支,1,躓,孟子注禹稷駢躓音張尼切又寘韻
1,,2,支,1,支,1,脂,說文戴角者脂無角者膏
1,,2,支,1,支,1,之,適也往也至也語助也
1,,2,支,1,支,1,芝,說文瑞草案篆文芝與[]同象芝草之後世加艸以別之也一曰反止為防故之往也借為芝草字王充論衡角生於土土氣和故芝草生古瑞命記王者徳仁則芝草生文選煌煌靈芝一年三秀漢舊儀曰芝有九莖金色緑葉朱實夜有光
1,,2,支,1,支,1,葘,同上切又莊持切說文田不耕爾雅田一歳曰葘亦作[]又漢武瓠子歌隤林竹[]揵石葘師古曰石葘謂臿石立之然後以土就填塞也葘亦臿耳又臨葘郡名又皆寘二韻
1,,2,支,1,支,1,甾,同上又說文東楚名缶曰甾亦作[凵]
1,,2,支,1,支,1,緇,說文黒紺包今人謂黒為緇考工記七入為緇亦作純防又紙韻
1,13a,2,支,1,支,1,純,周禮純帛無過五兩禮記以共純服又真軫震三韻
1,,2,支,1,支,1,䊷,禮記爵弁絰防衣
1,,2,支,1,支,1,輺,庫車說文軿車
1,,2,支,1,支,1,鍿,六銖荀子注八兩曰鍿
1,,2,支,1,支,1,椔,木立死亦作葘荀子身如斷葘注葘與椔同又寘韻
1,,2,支,1,支,1,湽,水名臨湽郡名史記樂毅及田單傳作臨葘漢地理志作臨[]
1,,2,支,1,支,1,鶅,東方雉名凡从[]者下从由然經史多從田玉篇收葘[]等字在田部內誤矣
1,,2,支,2,施,1,施,申之切用也加也設也戚施面柔不能仰郭璞注爾雅戚施之人不能仰面柔之人似之亦作[它頁]又余支切見下又商移切又紙寘二韻
1,,2,支,2,施,1,䙾,[]防說文防司人也司與伺同
1,,2,支,2,施,1,葹,豆屬見離騷韓愈詩不辨薋菉葹
1,,2,支,2,施,1,鍦,短矛亦作鉇鉈又寘韻
1,,2,支,2,施,1,鉇,方言吳揚江淮南楚五湖之間謂矛曰鉇
1,,2,支,2,施,1,詩,志發於言
1,,2,支,2,施,1,邿,任城有邿亭
1,,2,支,2,施,1,翅,不翅猶言不止是也莊子不翅於父母郭無音徐音詩宜通用又翼也又見寘韻
1,,2,支,2,施,1,尸,主也陳也利也又姓說文屍屋也古者祭祀皆有屍唯始死之奠及祭殤釋奠無屍又主也詩誰其屍之漢鮑宣傳以拱黙屍祿為智謂不憂其職但主食祿而已又與屍同論語寢不屍易師或輿屍世言徒居位為屍位蓋言身膺其任而無其功徳與屍同
1,13b,2,支,2,施,1,屍,在牀曰屍在棺曰柩通作屍
1,,2,支,2,施,1,鳲,鳲鳩鴶鵴鮑宣傳作屍鳩
1,,2,支,2,施,1,蓍,蒿屬用之以筮史記蓍千嵗則一本百莖其下必有神守之
1,,2,支,2,施,1,㕧,呻吟又本韻
1,,2,支,2,施,1,釃,[]酒詩釃酒有藇陸徳明曰以篚[]酒馬援傳擊牛釃酒章懐太子曰釃猶濾也又疏也分也漢溝洫志釃二渠以引河亦作廝又見模薺韻
1,,2,支,2,施,1,廝,同上唐髙士防傳附故渠廝引旁出又見下
1,,2,支,2,施,1,籭,下物竹器亦作簁又霜夷切音雖微異而義同不可重押故於篩字下注雲亦作籭簁字下亦作篩
1,,2,支,2,施,1,簁,同上亦作篩又皆薺二韻
1,,2,支,2,施,1,蓰,五倍曰蓰孟子或相倍蓰又薺韻
1,,2,支,2,施,1,襹,[]襹毛羽衣貌
1,,2,支,2,施,1,䌳,廣韻繒似布說文粗緒也俗作絁
1,,2,支,2,施,1,絁,隋史桑土調以絹絁唐志丁嵗輸綾絁二丈
1,,2,支,2,施,1,師,衆也範也法也效也又姓官名卦名又導之敎訓曰師公羊傳京師者何眾大也周禮五旅為師二千五百人又師子狻猊
1,14a,2,支,2,施,1,篩,竹器亦作簁籭又竹名一名太極又皆韻
1,,2,支,2,施,1,獅,爾雅狻猊也日走五百里亦作師子漢西域傳烏弋國出師子孟康曰師子似虎正黃有[角頁]耏尾端茸毛大如鬥又犬生二子曰獅故字從犬
1,,2,支,2,施,1,螄,螺螄
1,,2,支,2,施,1,蒒,草名
1,,2,支,3,差,1,差,叉茲切次也不齊等也又參差說文作縒又皆歌麻泰個禡韻
1,,2,支,3,差,1,縒,參縒詩作參差參相參為參兩相參為差
1,,2,支,3,差,1,嵯,防嵯山不齊貌又歌韻
1,,2,支,3,差,1,䡨,卻車抵堂一曰連車又皆韻
1,,2,支,4,時,1,時,辰之切辰也是也姓也古文作旹
1,,2,支,4,時,1,旹,班固賔戲及旹君之門閭又曰旹闇而久章從防從日
1,,2,支,4,時,1,塒,雞棲垣毛傳鑿垣而棲曰塒
1,,2,支,4,時,1,蒔,植立也更種也又寘韻
1,,2,支,4,時,1,漦,涎沫一曰水名一曰順流漢五行志卜請其漦音醜之切又曰漦血也一曰沬也從未監本從牙誤
1,,2,支,4,時,1,鰣,魚名
1,,2,支,4,時,1,匙,匕也又常支切
1,,2,支,4,時,1,𦑡,蠢飛貌亦作提
1,,2,支,4,時,1,提,詩歸飛提提又朱提縣名見漢志又齊霽二韻
1,,2,支,5,兒,1,兒,如支切嬰兒象形又齊韻
1,,2,支,5,兒,1,唲,曲從貌又強笑語楚辭喔咿嚅唲又麻韻
1,14b,2,支,5,兒,1,而,說文頰毛又汝也書而康而色語且而與其従辟人之士也又語助詩俟我於著乎而語室是逺而已而已而左傳不其餒而顔師古注韋孟詩曰而者發端之辭又因辭抑辭學而時習之因是之辭也其為人也孝弟而好犯上者鮮矣抑又之辭也又顋也考工記作其鱗之而
1,,2,支,5,兒,1,髵,獸毛貌本作而亦作耏
1,,2,支,5,兒,1,耏,頰旁毛本作而應劭曰輕罪不至於髠全而耏鬢故曰耏耏古而字從彡發意也杜林以為法度字宜皆從寸改為耐耐音能奈如淳曰耐猶任也任其事也師古日依應氏之說耏當音而如氏之解則音乃代切羲亦兩通據如淳說則耏字當於支泰二韻通押
1,,2,支,5,兒,1,洏,漣洏涕流
1,,2,支,5,兒,1,胹,爛也又煮也左傳宣四年宰夫胹熊蹯不熟內則皆作濡
1,,2,支,5,兒,1,濡,又魚銑二韻
1,,2,支,5,兒,1,聏,和也莊子宋鈃尹文以聏合驩以調海內音義聏和萬物物合則驩矣又寘韻
1,,2,支,5,兒,1,陑,地名在河曲之南廣韻一曰夔險也
1,,2,支,5,兒,1,栭,梁上柱說文屋枅上標又木似栗而小爾雅注江淮呼小栗為栭栗毛詩傳栵栭也
1,,2,支,5,兒,1,鴯,鷰也莊子鳥莫智於鷾鴯
1,15a,2,支,5,兒,1,鮞,未成魚國語魚禁鯤鮞
1,,2,支,5,兒,1,輀,喪車
1,,2,支,6,斯,1,斯,相咨切此也則也即也又語已辭詩恩斯勤斯說文析也詩斧以斯之又模韻
1,,2,支,6,斯,1,析,同上分也相如賦葴析苞茘張揖曰析似燕麥音斯又陌韻
1,,2,支,6,斯,1,廝,養馬者又役也賤也或作防亦作廝蘓林曰廝取薪者也又見上
1,,2,支,6,斯,1,廝,同上韋昭史記注析薪為廝
1,,2,支,6,斯,1,凘,流冰又齊寘二韻
1,,2,支,6,斯,1,澌,說文水索也又寘韻
1,,2,支,6,斯,1,虒,似虎有角能行水中曰委虒又身貌又虒祈晉宮名
1,,2,支,6,斯,1,𩆵,小雨
1,,2,支,6,斯,1,𪆁,鸒𪆁鳥名亦作斯詩弁彼鸒斯
1,,2,支,6,斯,1,禠,福也從示與褫字不同
1,,2,支,6,斯,1,私,說文禾也又不公亦作厶說文自營為厶又曰奸衺也背公為厶爾雅女子謂姊妹夫為私詩譚公維私
1,,2,支,6,斯,1,思,念也慮也詩悠悠我思又語已辭詩不可求思左傳于思于思杜預曰于思多須貌有兩音是思與防同又皆寘二韻揚雄甘泉賦儲精垂思無音禮部看詳許平去二聲通用詩終風且霾恵然肯來莫往莫來悠悠我思來字有兩音來讀如梨則思如字來如字則當音顋左傳于思于思棄甲復來亦然合於二韻通用
1,15b,2,支,6,斯,1,䰄,[髟不]䰄多[髟須]亦作思又皆韻防音丕又音坯
1,,2,支,6,斯,1,偲,相切責論語切切偲偲又皆韻
1,,2,支,6,斯,1,颸,風貌又風也文選音摛
1,,2,支,6,斯,1,罳,罘罳屏也漢未央宮東闕罘罳師古曰罘罳連闕曲閣也以覆重刻垣墉之處其形罘罳然一曰屏也釋名罘復也罳思也言臣將請事於此復思也字亦作罳後漢南宮內殿有罘罳監本注作罦罳誤又作罳又皆韻
1,,2,支,6,斯,1,緦,十五升布又謂之緆
1,,2,支,6,斯,1,絲,說文蠶所吐又一蠶為忽十忽為絲從二糸糸音覓從糸從系誤
1,,2,支,6,斯,1,司,主守也又候也亦作伺古文反後為司言後王之道與有司相反也出納之吝謂之有司非君道也君道貴寛大又寘韻
1,,2,支,6,斯,1,伺,候伺漢灌夫傳作傳司又寘韻
1,,2,支,6,斯,1,覗,視也覻也
1,,2,支,6,斯,1,鷥,鷺鷥
1,,2,支,7,雌,1,雌,此茲切禽鳥雌雄又齊韻
1,,2,支,8,貲,1,貲,津私切財也亦作訾
1,,2,支,8,貲,1,訾,史漢以訾為郎又訾之為言量也史中言家亦不訾所費不訾謂無量可比也不訾之身亦謂貴重無量可比也通作貲又毀也譏也思也又姓又娵訾次名爾雅作娵觜又見下又紙韻
1,,2,支,8,貲,1,髭,口上須說文作頿在口上曰髭在下曰須在頰曰髯
1,16a,2,支,8,貲,1,觜,觜觿宿名又賄韻
1,,2,支,8,貲,1,鄑,城名古屬青州周屬紀後入齊杜預曰北海都昌縣西有訾城亦作訾
1,,2,支,8,貲,1,咨,嗟也謀也亦作諮左傳訪問於善為咨
1,,2,支,8,貲,1,資,賴也憑也托也機也助也貨也材質也又斧質為資易得其資斧又稟也給也
1,,2,支,8,貲,1,賫,持也裝也送也亦作資爾雅將資也郭璞日謂資裝也又嘆聲易賫咨涕洟又齊韻
1,,2,支,8,貲,1,姿,態也亦作姕
1,,2,支,8,貲,1,姕,廣韻婦人貌又妓姕態貌妓音羈
1,,2,支,8,貲,1,粢,稷也說文作[齊禾]又祭飯詩傳黍稷曰粢在器曰盛
1,,2,支,8,貲,1,齍,黍稷在器周禮奉玉齍
1,,2,支,8,貲,1,𪗋,裳下緝說文緶也漢朱雲攝𪗋升堂顔師古曰𪗋衣下之裳亦作齊齋
1,,2,支,8,貲,1,齊,論語攝齊升堂孔安國曰衣下曰齊禮喪服有齊衰謂裳下緝曰齊又見下又齊皆薺霽四韻
1,,2,支,8,貲,1,齋,孟子齋疏之服趙岐曰即齊縗也音資又皆韻
1,,2,支,8,貲,1,澬,涔澬久雨又水名在常山
1,,2,支,8,貲,1,[],積禾
1,,2,支,8,貲,1,茲,此也又席也爾雅蓐謂之茲荀子琅玕龍茲注即龍鬚蓆又曰茲與髭同又見下
1,,2,支,8,貲,1,孜,處也力篤愛也勤也從子從攴今從攵同
1,16b,2,支,8,貲,1,孳,生息說文汲汲也與孜同孟子孳孳為善又寘韻
1,,2,支,8,貲,1,仔,任也克也詩佛時仔肩又紙韻
1,,2,支,8,貲,1,滋,水名又旨也多也蕃也液也浸也又益也亦作茲漢五行志賦斂茲重師古曰茲益也又與孜同孔叢子滋滋汲汲
1,,2,支,8,貲,1,嵫,崦嵫山曰入處
1,,2,支,8,貲,1,鼒,鼎之圜掩上者詩鼐鼎及鼒說文俗作鎡又皆韻
1,,2,支,8,貲,1,鎡,同上又鎡錤鉏之別名孟子雖有鎡基
1,,2,支,8,貲,1,耔,壅禾根亦作秄芓又紙韻合於二韻通用
1,,2,支,8,貲,1,芓,周禮甸師注耨芸芓也又紙韻
1,,2,支,8,貲,1,趑,趑趄趨不進也亦作次
1,,2,支,8,貲,1,次,易其行次且又見寘韻
1,,2,支,8,貲,1,劑,同上切周官聽賣儥以質劑質人大市以質小市以劑鄭康成曰質劑謂兩書一札同而別之長曰質短曰劑今券書也又霽韻
1,,2,支,9,疵,1,疵,才資切黒纇疾漢書吹毛求疵又紙韻
1,,2,支,9,疵,1,啙,漢元帝敘傳閹尹之啙又紙韻
1,,2,支,9,疵,1,訾,同上禮記非禮之訾
1,,2,支,9,疵,1,玼,玉病又見紙薺韻
1,,2,支,9,疵,1,茈,爾雅芍鳧茈又將此切藐茈草名
1,,2,支,9,疵,1,骴,殘骨又作胔又寘韻
1,,2,支,9,疵,1,慈,心柔也愛也又慈石
1,,2,支,9,疵,1,磁,石可引鐵漢蓺文志作慈本草山之陽產鐵者其隂必有磁石是二物同氣也
1,17a,2,支,9,疵,1,鶿,[鳥盧]鶿水鳥亦作鴜廣韻亦作鷀
1,,2,支,9,疵,1,茲,龜茲國名見上
1,,2,支,9,疵,1,茨,茅茨又蒺蔾詩牆有茨說文作齊禮記亦作齊
1,,2,支,9,疵,1,薺,蒺防詩作茨又採薺逸詩篇名禮趨以採薺康成曰路外之樂節也師古曰禮經或作薋又作茨音並同亦作齊又薺霽二韻
1,,2,支,9,疵,1,齊,禮記玉藻趨以採齊
1,,2,支,9,疵,1,餈,槄餌廣韻飯餅也
1,,2,支,9,疵,1,瓷,瓦器
1,,2,支,9,疵,1,𩆂,大雨廣韻雨聲亦作[雨資]玉篇又音資亦作澬
1,,2,支,10,知,1,知,珍而切覺也喻也又寘韻
1,,2,支,10,知,1,䝷,以材質也
1,,2,支,10,知,1,蜘,蜘蛛
1,,2,支,11,摛,1,摛,抽知切布也舒也掞也
1,,2,支,11,摛,1,螭,似蛟無角如龍而黃史齊世家作彲
1,,2,支,11,摛,1,彲,獸名文王獵於渭陽所獲非龍非彲
1,,2,支,11,摛,1,魑,魅左傳作螭
1,,2,支,11,摛,1,離,同上又猛獸說文山神獸形又齊韻
1,,2,支,11,摛,1,縭,說文以絲介履也又齊韻
1,,2,支,11,摛,1,攡,張也太經有攡篇又見齊韻
1,,2,支,11,摛,1,黐,所以黏鳥
1,,2,支,11,摛,1,絺,葛布細曰絺麄曰綌又紙韻
1,,2,支,11,摛,1,瓻,盛酒器大者二石小者五斗亦作鴟漢鄒陽傳子胥鴟夷應劭曰鴟夷榼形師古曰即今之盛酒防夷幐
1,17b,2,支,11,摛,1,鴟,鳶屬又鴟鴞鸋鴂也又角防一名鵂鶹一名鵋[]一名鵅鵅音格顔師古曰鴟怪鳥也爾雅有茅鴟怪鴟郭璞曰茅鴟今鳩鴟似鷹而白怪鴟即鵂鴟也又曰梟鴟即土梟也
1,,2,支,11,摛,1,胵,膍胵鳥藏
1,,2,支,11,摛,1,蚩,蟲名又妍蚩也輕侮也又蚩蚩樸厚貌愚貌蚩尤人名星名从[]从虫[]古之字俗作[山虫]非[山虫]音蕆神行也
1,,2,支,11,摛,1,嗤,笑也
1,,2,支,11,摛,1,媸,醜也亦作蚩陸機文賦妍蚩好惡又淫也
1,,2,支,11,摛,1,妛,輕侮也亦作蚩
1,,2,支,11,摛,1,𥉍,廣韻目汁嶷亦作眵
1,,2,支,11,摛,1,眵,韓愈短檠歌兩目眵昏頭雪白玉篇雲目傷眥
1,,2,支,11,摛,1,癡,不慧又超之切
1,,2,支,11,摛,1,笞,捶擊
1,,2,支,11,摛,1,[齒司],牛羊鹿吐而噍也亦作呞齝
1,,2,支,12,馳,1,馳,陳知切疾驅也直騁曰馳杜預注左傳車馬曰馳步曰走
1,,2,支,12,馳,1,池,說文沼也孔安國曰停水曰池漢志黃帝作咸池師古曰咸皆也池言其包容浸潤也又差池舒張貌又歌屑二韻
1,,2,支,12,馳,1,邸,考工記絲三邸又薺韻
1,,2,支,12,馳,1,篪,樂器以竹為之長尺四寸小者尺二寸七孔禮記作竾說文作防
1,,2,支,12,馳,1,竾,月令仲夏調竽笙竾簧
1,,2,支,12,馳,1,褫,蓐衣又曰褫氊說文奪衣也又紙寘二韻
1,18a,2,支,12,馳,1,趍,佩觿集曰奔趍之趍為集趨其順非有如此者又魚韻
1,,2,支,12,馳,1,謻,別也周赧王逃責居洛陽謻台劉曜傳未央朝寂謻門旦空
1,,2,支,12,馳,1,踟,詩搔首踟躕
1,,2,支,12,馳,1,墀,塗地亦作[]禮天子有赤墀漢典職曰以丹漆地故稱丹墀
1,,2,支,12,馳,1,坻,小渚又山名左傳昭十二年有肉如坻又紙薺二韻
1,,2,支,12,馳,1,泜,水名在常山又音祗漢書斬余泜水上蘇林音祗晉灼雲問其方人音祗丁計切師古曰二說皆是古音如祗今俗呼則如柢案廣韻墀字下泜字注雲水名在常山即陳余死處又音祗是平聲自有兩音又紙霽二韻
1,,2,支,12,馳,1,遲,徐行也久也緩也棲遲息也亦作遟詩行道遟遟說文亦作[]揚雄賦靈遲[]兮言神久留安處而不去也遲音棲又寘韻凡事自遲緩則平聲此速而待彼以彼為遲皆去聲
1,,2,支,12,馳,1,謘,廣韻語諄謘荀子眾積謘謘乎又寘韻
1,,2,支,12,馳,1,菭,水衣又皆韻
1,,2,支,12,馳,1,治,攻理也又水出東萊又直利切理效也凡未治而攻之者則平聲凡經史治天下左傳治絲大禹治水治玉曰琢治兵治獄之類是也為理與功効則去聲孝經聖人之治唐史致治之美經史稱天下治莊子天下既已治矣書期於予治又曰同歸於治之類是也經史釋音自可辨或無明音亦准此推之
1,18b,2,支,12,馳,1,耛,耘也
1,,2,支,12,馳,1,持,執也
1,,2,支,12,馳,1,蚳,螘子周禮蜃蚳醢又具黃白文曰余蚳
1,,2,支,12,馳,1,貾,余貾貝之黃質白防者亦作蚔
1,,2,支,13,紕,1,紕,篇夷切繒疏又紙寘韻
1,,2,支,13,紕,1,𧧺,言謬
1,,2,支,13,紕,1,𢱧,手擊也亦作批
